model,checkpoint,task,fewshot,acc,acc_stderr
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_75,16,0.4,0.06998542122237653
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_76,16,0.34,0.0676726816132972
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_77,16,0.34,0.06767268161329722
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_78,16,0.34,0.06767268161329722
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_79,16,0.18,0.054883922035138706
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_80,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_81,16,0.4,0.06998542122237653
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_82,16,0.36,0.06857142857142856
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_83,16,0.18,0.054883922035138706
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_84,16,0.32,0.0666394502268034
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_85,16,0.26,0.06266203485560373
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_86,16,0.28,0.06414269805898187
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_87,16,0.32,0.06663945022680343
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_88,16,0.22,0.059178043363451366
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_89,16,0.16,0.05237229365663814
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_90,16,0.38,0.06934092056863767
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_91,16,0.24,0.061011875725893214
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_92,16,0.22,0.05917804336345139
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_93,16,0.26,0.06266203485560373
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_94,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_95,16,0.26,0.06266203485560372
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_96,16,0.28,0.06414269805898186
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_97,16,0.3,0.0654653670707977
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_98,16,0.32,0.06663945022680343
EleutherAI/pythia-v1.1-12b-deduped,143000,num_reasoning_arithmetic_addition_99,16,0.3,0.0654653670707977
