"Step","Group: pythia-70m_rk7ayzq3 - train/lm_loss","Group: pythia-70m_rk7ayzq3 - train/lm_loss__MIN","Group: pythia-70m_rk7ayzq3 - train/lm_loss__MAX"
"109414","2.891695499420166","2.891695499420166","2.891695499420166"
"109415","2.8645529747009277","2.8645529747009277","2.8645529747009277"
"109416","2.898477554321289","2.898477554321289","2.898477554321289"
"109417","2.88962459564209","2.88962459564209","2.88962459564209"
"109418","2.83964204788208","2.83964204788208","2.83964204788208"
"109419","2.8616018295288086","2.8616018295288086","2.8616018295288086"
"109420","2.886906623840332","2.886906623840332","2.886906623840332"
"109421","2.8826076984405518","2.8826076984405518","2.8826076984405518"
"109422","2.897559642791748","2.897559642791748","2.897559642791748"
"109423","2.9118783473968506","2.9118783473968506","2.9118783473968506"
"109424","2.8970136642456055","2.8970136642456055","2.8970136642456055"
"109425","2.8936336040496826","2.8936336040496826","2.8936336040496826"
"109426","2.8163058757781982","2.8163058757781982","2.8163058757781982"
"109427","2.8434457778930664","2.8434457778930664","2.8434457778930664"
"109428","2.8908610343933105","2.8908610343933105","2.8908610343933105"
"109429","2.8916232585906982","2.8916232585906982","2.8916232585906982"
"109430","2.916949987411499","2.916949987411499","2.916949987411499"
"109431","2.905014991760254","2.905014991760254","2.905014991760254"
"109432","2.937258005142212","2.937258005142212","2.937258005142212"
"109433","2.862468719482422","2.862468719482422","2.862468719482422"
"109434","2.8887009620666504","2.8887009620666504","2.8887009620666504"
"109435","2.872485399246216","2.872485399246216","2.872485399246216"
"109436","2.8568601608276367","2.8568601608276367","2.8568601608276367"
"109437","2.896583080291748","2.896583080291748","2.896583080291748"
"109438","2.8620033264160156","2.8620033264160156","2.8620033264160156"
"109439","2.855180025100708","2.855180025100708","2.855180025100708"
"109440","2.8966264724731445","2.8966264724731445","2.8966264724731445"
"109441","2.81752347946167","2.81752347946167","2.81752347946167"
"109442","2.9200961589813232","2.9200961589813232","2.9200961589813232"
"109443","2.8522255420684814","2.8522255420684814","2.8522255420684814"
"109444","2.873744487762451","2.873744487762451","2.873744487762451"
"109445","2.847565174102783","2.847565174102783","2.847565174102783"
"109446","2.863643169403076","2.863643169403076","2.863643169403076"
"109447","2.8629422187805176","2.8629422187805176","2.8629422187805176"
"109448","2.8739402294158936","2.8739402294158936","2.8739402294158936"
"109449","2.8885483741760254","2.8885483741760254","2.8885483741760254"
"109450","2.847318172454834","2.847318172454834","2.847318172454834"
"109451","2.879298686981201","2.879298686981201","2.879298686981201"
"109452","2.870082139968872","2.870082139968872","2.870082139968872"
"109453","2.9020211696624756","2.9020211696624756","2.9020211696624756"
"109454","2.872877836227417","2.872877836227417","2.872877836227417"
"109455","2.8741064071655273","2.8741064071655273","2.8741064071655273"
"109456","2.8118863105773926","2.8118863105773926","2.8118863105773926"
"109457","2.8789892196655273","2.8789892196655273","2.8789892196655273"
"109458","2.898158073425293","2.898158073425293","2.898158073425293"
"109459","2.8200266361236572","2.8200266361236572","2.8200266361236572"
"109460","2.9183273315429688","2.9183273315429688","2.9183273315429688"
"109461","2.8544094562530518","2.8544094562530518","2.8544094562530518"
"109462","2.8657093048095703","2.8657093048095703","2.8657093048095703"
"109463","2.8403568267822266","2.8403568267822266","2.8403568267822266"
"109464","2.88815975189209","2.88815975189209","2.88815975189209"
"109465","2.8084816932678223","2.8084816932678223","2.8084816932678223"
"109466","2.905498743057251","2.905498743057251","2.905498743057251"
"109467","2.8953840732574463","2.8953840732574463","2.8953840732574463"
"109468","2.9020164012908936","2.9020164012908936","2.9020164012908936"
"109469","2.88889479637146","2.88889479637146","2.88889479637146"
"109470","2.8758585453033447","2.8758585453033447","2.8758585453033447"
"109471","2.89387583732605","2.89387583732605","2.89387583732605"
"109472","2.890699625015259","2.890699625015259","2.890699625015259"
"109473","2.8687288761138916","2.8687288761138916","2.8687288761138916"
"109474","2.87504243850708","2.87504243850708","2.87504243850708"
"109475","2.8747284412384033","2.8747284412384033","2.8747284412384033"
"109476","2.8252670764923096","2.8252670764923096","2.8252670764923096"
"109477","2.8767333030700684","2.8767333030700684","2.8767333030700684"
"109478","2.8762524127960205","2.8762524127960205","2.8762524127960205"
"109479","2.853346347808838","2.853346347808838","2.853346347808838"
"109480","2.884661912918091","2.884661912918091","2.884661912918091"
"109481","2.9285061359405518","2.9285061359405518","2.9285061359405518"
"109482","2.865731954574585","2.865731954574585","2.865731954574585"
"109483","2.8266687393188477","2.8266687393188477","2.8266687393188477"
"109484","2.911176919937134","2.911176919937134","2.911176919937134"
"109485","2.883450508117676","2.883450508117676","2.883450508117676"
"109486","2.879807233810425","2.879807233810425","2.879807233810425"
"109487","2.8457820415496826","2.8457820415496826","2.8457820415496826"
"109488","2.8736326694488525","2.8736326694488525","2.8736326694488525"
"109489","2.911215305328369","2.911215305328369","2.911215305328369"
"109490","2.942089796066284","2.942089796066284","2.942089796066284"
"109491","2.8992490768432617","2.8992490768432617","2.8992490768432617"
"109492","2.905447244644165","2.905447244644165","2.905447244644165"
"109493","2.857464075088501","2.857464075088501","2.857464075088501"
"109494","2.8771872520446777","2.8771872520446777","2.8771872520446777"
"109495","2.887005567550659","2.887005567550659","2.887005567550659"
"109496","2.863554000854492","2.863554000854492","2.863554000854492"
"109497","2.8482675552368164","2.8482675552368164","2.8482675552368164"
"109498","2.876638650894165","2.876638650894165","2.876638650894165"
"109499","2.925682544708252","2.925682544708252","2.925682544708252"
"109500","2.844905376434326","2.844905376434326","2.844905376434326"
"109501","2.9025368690490723","2.9025368690490723","2.9025368690490723"
"109502","2.9396581649780273","2.9396581649780273","2.9396581649780273"
"109503","2.86360239982605","2.86360239982605","2.86360239982605"
"109504","2.8619816303253174","2.8619816303253174","2.8619816303253174"
"109505","2.8607945442199707","2.8607945442199707","2.8607945442199707"
"109506","2.8692212104797363","2.8692212104797363","2.8692212104797363"
"109507","2.880542278289795","2.880542278289795","2.880542278289795"
"109508","2.83380126953125","2.83380126953125","2.83380126953125"
"109509","2.8667211532592773","2.8667211532592773","2.8667211532592773"
"109510","2.8650059700012207","2.8650059700012207","2.8650059700012207"
"109511","2.913560152053833","2.913560152053833","2.913560152053833"
"109512","2.8780229091644287","2.8780229091644287","2.8780229091644287"
"109513","2.912778377532959","2.912778377532959","2.912778377532959"
"109514","2.8704593181610107","2.8704593181610107","2.8704593181610107"
"109515","2.863959312438965","2.863959312438965","2.863959312438965"
"109516","2.8894405364990234","2.8894405364990234","2.8894405364990234"
"109517","2.8958497047424316","2.8958497047424316","2.8958497047424316"
"109518","2.8781399726867676","2.8781399726867676","2.8781399726867676"
"109519","2.86240553855896","2.86240553855896","2.86240553855896"
"109520","2.897782325744629","2.897782325744629","2.897782325744629"
"109521","2.868375778198242","2.868375778198242","2.868375778198242"
"109522","2.901707649230957","2.901707649230957","2.901707649230957"
"109523","2.870534658432007","2.870534658432007","2.870534658432007"
"109524","2.846721649169922","2.846721649169922","2.846721649169922"
"109525","2.837658405303955","2.837658405303955","2.837658405303955"
"109526","2.888185739517212","2.888185739517212","2.888185739517212"
"109527","2.8748672008514404","2.8748672008514404","2.8748672008514404"
"109528","2.869495391845703","2.869495391845703","2.869495391845703"
"109529","2.87808895111084","2.87808895111084","2.87808895111084"
"109530","2.9080982208251953","2.9080982208251953","2.9080982208251953"
"109531","2.923360586166382","2.923360586166382","2.923360586166382"
"109532","2.8877265453338623","2.8877265453338623","2.8877265453338623"
"109533","2.858191967010498","2.858191967010498","2.858191967010498"
"109534","2.8770923614501953","2.8770923614501953","2.8770923614501953"
"109535","2.8427045345306396","2.8427045345306396","2.8427045345306396"
"109536","2.855018138885498","2.855018138885498","2.855018138885498"
"109537","2.8664445877075195","2.8664445877075195","2.8664445877075195"
"109538","2.8739511966705322","2.8739511966705322","2.8739511966705322"
"109539","2.899383544921875","2.899383544921875","2.899383544921875"
"109540","2.8884897232055664","2.8884897232055664","2.8884897232055664"
"109541","2.875307083129883","2.875307083129883","2.875307083129883"
"109542","2.874556064605713","2.874556064605713","2.874556064605713"
"109543","2.8517284393310547","2.8517284393310547","2.8517284393310547"
"109544","2.8685569763183594","2.8685569763183594","2.8685569763183594"
"109545","2.8648598194122314","2.8648598194122314","2.8648598194122314"
"109546","2.843783378601074","2.843783378601074","2.843783378601074"
"109547","2.8726184368133545","2.8726184368133545","2.8726184368133545"
"109548","2.9025990962982178","2.9025990962982178","2.9025990962982178"
"109549","2.893062114715576","2.893062114715576","2.893062114715576"
"109550","2.9133787155151367","2.9133787155151367","2.9133787155151367"
"109551","2.8674533367156982","2.8674533367156982","2.8674533367156982"
"109552","2.8968961238861084","2.8968961238861084","2.8968961238861084"
"109553","2.8536720275878906","2.8536720275878906","2.8536720275878906"
"109554","2.8546884059906006","2.8546884059906006","2.8546884059906006"
"109555","2.8318443298339844","2.8318443298339844","2.8318443298339844"
"109556","2.9042539596557617","2.9042539596557617","2.9042539596557617"
"109557","2.9206902980804443","2.9206902980804443","2.9206902980804443"
"109558","2.891005754470825","2.891005754470825","2.891005754470825"
"109559","2.903449773788452","2.903449773788452","2.903449773788452"
"109560","2.855508804321289","2.855508804321289","2.855508804321289"
"109561","2.8560667037963867","2.8560667037963867","2.8560667037963867"
"109562","2.922229051589966","2.922229051589966","2.922229051589966"
"109563","2.869783878326416","2.869783878326416","2.869783878326416"
"109564","2.9003803730010986","2.9003803730010986","2.9003803730010986"
"109565","2.8855161666870117","2.8855161666870117","2.8855161666870117"
"109566","2.863253593444824","2.863253593444824","2.863253593444824"
"109567","2.8367438316345215","2.8367438316345215","2.8367438316345215"
"109568","2.863943099975586","2.863943099975586","2.863943099975586"
"109569","2.8687429428100586","2.8687429428100586","2.8687429428100586"
"109570","2.923123836517334","2.923123836517334","2.923123836517334"
"109571","2.8791258335113525","2.8791258335113525","2.8791258335113525"
"109572","2.840613842010498","2.840613842010498","2.840613842010498"
"109573","2.927238702774048","2.927238702774048","2.927238702774048"
"109574","2.8900985717773438","2.8900985717773438","2.8900985717773438"
"109575","2.9044220447540283","2.9044220447540283","2.9044220447540283"
"109576","2.905226230621338","2.905226230621338","2.905226230621338"
"109577","2.8845176696777344","2.8845176696777344","2.8845176696777344"
"109578","2.881147623062134","2.881147623062134","2.881147623062134"
"109579","2.883833408355713","2.883833408355713","2.883833408355713"
"109580","2.926474094390869","2.926474094390869","2.926474094390869"
"109581","2.8263771533966064","2.8263771533966064","2.8263771533966064"
"109582","2.8689992427825928","2.8689992427825928","2.8689992427825928"
"109583","2.8811349868774414","2.8811349868774414","2.8811349868774414"
"109584","2.8413734436035156","2.8413734436035156","2.8413734436035156"
"109585","2.8874692916870117","2.8874692916870117","2.8874692916870117"
"109586","2.876574754714966","2.876574754714966","2.876574754714966"
"109587","2.8044869899749756","2.8044869899749756","2.8044869899749756"
"109588","2.849370241165161","2.849370241165161","2.849370241165161"
"109589","2.879404306411743","2.879404306411743","2.879404306411743"
"109590","2.8847460746765137","2.8847460746765137","2.8847460746765137"
"109591","2.9044740200042725","2.9044740200042725","2.9044740200042725"
"109592","2.8863461017608643","2.8863461017608643","2.8863461017608643"
"109593","2.8772735595703125","2.8772735595703125","2.8772735595703125"
"109594","2.874298334121704","2.874298334121704","2.874298334121704"
"109595","2.889617919921875","2.889617919921875","2.889617919921875"
"109596","2.8849375247955322","2.8849375247955322","2.8849375247955322"
"109597","2.871371269226074","2.871371269226074","2.871371269226074"
"109598","2.86321759223938","2.86321759223938","2.86321759223938"
"109599","2.9066920280456543","2.9066920280456543","2.9066920280456543"
"109600","2.8986616134643555","2.8986616134643555","2.8986616134643555"
"109601","2.8657381534576416","2.8657381534576416","2.8657381534576416"
"109602","2.932011842727661","2.932011842727661","2.932011842727661"
"109603","2.861550807952881","2.861550807952881","2.861550807952881"
"109604","2.8633241653442383","2.8633241653442383","2.8633241653442383"
"109605","2.88820481300354","2.88820481300354","2.88820481300354"
"109606","2.8491122722625732","2.8491122722625732","2.8491122722625732"
"109607","2.848005533218384","2.848005533218384","2.848005533218384"
"109608","2.8881869316101074","2.8881869316101074","2.8881869316101074"
"109609","2.866349458694458","2.866349458694458","2.866349458694458"
"109610","2.866218090057373","2.866218090057373","2.866218090057373"
"109611","2.854896068572998","2.854896068572998","2.854896068572998"
"109612","2.8656005859375","2.8656005859375","2.8656005859375"
"109613","2.8703255653381348","2.8703255653381348","2.8703255653381348"
"109614","2.8895883560180664","2.8895883560180664","2.8895883560180664"
"109615","2.879988193511963","2.879988193511963","2.879988193511963"
"109616","2.925792932510376","2.925792932510376","2.925792932510376"
"109617","2.8811655044555664","2.8811655044555664","2.8811655044555664"
"109618","2.9194228649139404","2.9194228649139404","2.9194228649139404"
"109619","2.946058750152588","2.946058750152588","2.946058750152588"
"109620","2.880769729614258","2.880769729614258","2.880769729614258"
"109621","2.8857808113098145","2.8857808113098145","2.8857808113098145"
"109622","2.9099111557006836","2.9099111557006836","2.9099111557006836"
"109623","2.905595302581787","2.905595302581787","2.905595302581787"
"109624","2.8704419136047363","2.8704419136047363","2.8704419136047363"
"109625","2.8748483657836914","2.8748483657836914","2.8748483657836914"
"109626","2.8667192459106445","2.8667192459106445","2.8667192459106445"
"109627","2.9091687202453613","2.9091687202453613","2.9091687202453613"
"109628","2.9084701538085938","2.9084701538085938","2.9084701538085938"
"109629","2.87666916847229","2.87666916847229","2.87666916847229"
"109630","2.8641867637634277","2.8641867637634277","2.8641867637634277"
"109631","2.861621379852295","2.861621379852295","2.861621379852295"
"109632","2.873415470123291","2.873415470123291","2.873415470123291"
"109633","2.861423969268799","2.861423969268799","2.861423969268799"
"109634","2.8545992374420166","2.8545992374420166","2.8545992374420166"
"109635","2.852722644805908","2.852722644805908","2.852722644805908"
"109636","2.9121344089508057","2.9121344089508057","2.9121344089508057"
"109637","2.889920711517334","2.889920711517334","2.889920711517334"
"109638","2.9110536575317383","2.9110536575317383","2.9110536575317383"
"109639","2.8488008975982666","2.8488008975982666","2.8488008975982666"
"109640","2.8493947982788086","2.8493947982788086","2.8493947982788086"
"109641","2.8565099239349365","2.8565099239349365","2.8565099239349365"
"109642","2.874748706817627","2.874748706817627","2.874748706817627"
"109643","2.8214926719665527","2.8214926719665527","2.8214926719665527"
"109644","2.8860268592834473","2.8860268592834473","2.8860268592834473"
"109645","2.857664108276367","2.857664108276367","2.857664108276367"
"109646","2.856123447418213","2.856123447418213","2.856123447418213"
"109647","2.877106189727783","2.877106189727783","2.877106189727783"
"109648","2.861544609069824","2.861544609069824","2.861544609069824"
"109649","2.8753740787506104","2.8753740787506104","2.8753740787506104"
"109650","2.871532678604126","2.871532678604126","2.871532678604126"
"109651","2.8564083576202393","2.8564083576202393","2.8564083576202393"
"109652","2.863149642944336","2.863149642944336","2.863149642944336"
"109653","2.8528594970703125","2.8528594970703125","2.8528594970703125"
"109654","2.882563352584839","2.882563352584839","2.882563352584839"
"109655","2.9032328128814697","2.9032328128814697","2.9032328128814697"
"109656","2.8852176666259766","2.8852176666259766","2.8852176666259766"
"109657","2.8753256797790527","2.8753256797790527","2.8753256797790527"
"109658","2.9094250202178955","2.9094250202178955","2.9094250202178955"
"109659","2.888991117477417","2.888991117477417","2.888991117477417"
"109660","2.9007534980773926","2.9007534980773926","2.9007534980773926"
"109661","2.887847423553467","2.887847423553467","2.887847423553467"
"109662","2.867476224899292","2.867476224899292","2.867476224899292"
"109663","2.8756611347198486","2.8756611347198486","2.8756611347198486"
"109664","2.8527350425720215","2.8527350425720215","2.8527350425720215"
"109665","2.872981548309326","2.872981548309326","2.872981548309326"
"109666","2.8970282077789307","2.8970282077789307","2.8970282077789307"
"109667","2.870199680328369","2.870199680328369","2.870199680328369"
"109668","2.858515739440918","2.858515739440918","2.858515739440918"
"109669","2.8745641708374023","2.8745641708374023","2.8745641708374023"
"109670","2.8872432708740234","2.8872432708740234","2.8872432708740234"
"109671","2.8729617595672607","2.8729617595672607","2.8729617595672607"
"109672","2.8965253829956055","2.8965253829956055","2.8965253829956055"
"109673","2.866724729537964","2.866724729537964","2.866724729537964"
"109674","2.886310577392578","2.886310577392578","2.886310577392578"
"109675","2.8774447441101074","2.8774447441101074","2.8774447441101074"
"109676","2.886017322540283","2.886017322540283","2.886017322540283"
"109677","2.871878147125244","2.871878147125244","2.871878147125244"
"109678","2.857308864593506","2.857308864593506","2.857308864593506"
"109679","2.8643813133239746","2.8643813133239746","2.8643813133239746"
"109680","2.8700902462005615","2.8700902462005615","2.8700902462005615"
"109681","2.824867010116577","2.824867010116577","2.824867010116577"
"109682","2.858797073364258","2.858797073364258","2.858797073364258"
"109683","2.908069610595703","2.908069610595703","2.908069610595703"
"109684","2.8618898391723633","2.8618898391723633","2.8618898391723633"
"109685","2.8727197647094727","2.8727197647094727","2.8727197647094727"
"109686","2.862100839614868","2.862100839614868","2.862100839614868"
"109687","2.875519275665283","2.875519275665283","2.875519275665283"
"109688","2.852008819580078","2.852008819580078","2.852008819580078"
"109689","2.8787407875061035","2.8787407875061035","2.8787407875061035"
"109690","2.9110066890716553","2.9110066890716553","2.9110066890716553"
"109691","2.8763749599456787","2.8763749599456787","2.8763749599456787"
"109692","2.86171293258667","2.86171293258667","2.86171293258667"
"109693","2.838123321533203","2.838123321533203","2.838123321533203"
"109694","2.8712034225463867","2.8712034225463867","2.8712034225463867"
"109695","2.904254913330078","2.904254913330078","2.904254913330078"
"109696","2.870680332183838","2.870680332183838","2.870680332183838"
"109697","2.8866610527038574","2.8866610527038574","2.8866610527038574"
"109698","2.8843724727630615","2.8843724727630615","2.8843724727630615"
"109699","2.882033348083496","2.882033348083496","2.882033348083496"
"109700","2.8364405632019043","2.8364405632019043","2.8364405632019043"
"109701","2.8916444778442383","2.8916444778442383","2.8916444778442383"
"109702","2.83355712890625","2.83355712890625","2.83355712890625"
"109703","2.8301167488098145","2.8301167488098145","2.8301167488098145"
"109704","2.890810251235962","2.890810251235962","2.890810251235962"
"109705","2.877331495285034","2.877331495285034","2.877331495285034"
"109706","2.892911911010742","2.892911911010742","2.892911911010742"
"109707","2.8567168712615967","2.8567168712615967","2.8567168712615967"
"109708","2.919719696044922","2.919719696044922","2.919719696044922"
"109709","2.906067371368408","2.906067371368408","2.906067371368408"
"109710","2.8983542919158936","2.8983542919158936","2.8983542919158936"
"109711","2.8801889419555664","2.8801889419555664","2.8801889419555664"
"109712","2.8518381118774414","2.8518381118774414","2.8518381118774414"
"109713","2.8448777198791504","2.8448777198791504","2.8448777198791504"
"109714","2.9066739082336426","2.9066739082336426","2.9066739082336426"
"109715","2.846190929412842","2.846190929412842","2.846190929412842"
"109716","2.8825502395629883","2.8825502395629883","2.8825502395629883"
"109717","2.872833728790283","2.872833728790283","2.872833728790283"
"109718","2.900521993637085","2.900521993637085","2.900521993637085"
"109719","2.931173324584961","2.931173324584961","2.931173324584961"
"109720","2.8804192543029785","2.8804192543029785","2.8804192543029785"
"109721","2.8645284175872803","2.8645284175872803","2.8645284175872803"
"109722","2.8314547538757324","2.8314547538757324","2.8314547538757324"
"109723","2.8541061878204346","2.8541061878204346","2.8541061878204346"
"109724","2.826923131942749","2.826923131942749","2.826923131942749"
"109725","2.8638501167297363","2.8638501167297363","2.8638501167297363"
"109726","2.8835558891296387","2.8835558891296387","2.8835558891296387"
"109727","2.9165356159210205","2.9165356159210205","2.9165356159210205"
"109728","2.8791677951812744","2.8791677951812744","2.8791677951812744"
"109729","2.8816628456115723","2.8816628456115723","2.8816628456115723"
"109730","2.816222667694092","2.816222667694092","2.816222667694092"
"109731","2.876523494720459","2.876523494720459","2.876523494720459"
"109732","2.9010045528411865","2.9010045528411865","2.9010045528411865"
"109733","2.806583881378174","2.806583881378174","2.806583881378174"
"109734","2.8627066612243652","2.8627066612243652","2.8627066612243652"
"109735","2.86968994140625","2.86968994140625","2.86968994140625"
"109736","2.880863904953003","2.880863904953003","2.880863904953003"
"109737","2.8574185371398926","2.8574185371398926","2.8574185371398926"
"109738","2.860565662384033","2.860565662384033","2.860565662384033"
"109739","2.882411479949951","2.882411479949951","2.882411479949951"
"109740","2.844088554382324","2.844088554382324","2.844088554382324"
"109741","2.8682761192321777","2.8682761192321777","2.8682761192321777"
"109742","2.9306068420410156","2.9306068420410156","2.9306068420410156"
"109743","2.897952079772949","2.897952079772949","2.897952079772949"
"109744","2.895266532897949","2.895266532897949","2.895266532897949"
"109745","2.8416476249694824","2.8416476249694824","2.8416476249694824"
"109746","2.910369396209717","2.910369396209717","2.910369396209717"
"109747","2.8860554695129395","2.8860554695129395","2.8860554695129395"
"109748","2.8838651180267334","2.8838651180267334","2.8838651180267334"
"109749","2.881071090698242","2.881071090698242","2.881071090698242"
"109750","2.8444101810455322","2.8444101810455322","2.8444101810455322"
"109751","2.9196219444274902","2.9196219444274902","2.9196219444274902"
"109752","2.893857955932617","2.893857955932617","2.893857955932617"
"109753","2.8513197898864746","2.8513197898864746","2.8513197898864746"
"109754","2.92401123046875","2.92401123046875","2.92401123046875"
"109755","2.887765407562256","2.887765407562256","2.887765407562256"
"109756","2.889665126800537","2.889665126800537","2.889665126800537"
"109757","2.9045193195343018","2.9045193195343018","2.9045193195343018"
"109758","2.9094390869140625","2.9094390869140625","2.9094390869140625"
"109759","2.839907646179199","2.839907646179199","2.839907646179199"
"109760","2.8656740188598633","2.8656740188598633","2.8656740188598633"
"109761","2.8820412158966064","2.8820412158966064","2.8820412158966064"
"109762","2.9337098598480225","2.9337098598480225","2.9337098598480225"
"109763","2.8750219345092773","2.8750219345092773","2.8750219345092773"
"109764","2.8774843215942383","2.8774843215942383","2.8774843215942383"
"109765","2.8846664428710938","2.8846664428710938","2.8846664428710938"
"109766","2.8884189128875732","2.8884189128875732","2.8884189128875732"
"109767","2.835740566253662","2.835740566253662","2.835740566253662"
"109768","2.890005588531494","2.890005588531494","2.890005588531494"
"109769","2.883104085922241","2.883104085922241","2.883104085922241"
"109770","2.9032199382781982","2.9032199382781982","2.9032199382781982"
"109771","2.881523609161377","2.881523609161377","2.881523609161377"
"109772","2.8821592330932617","2.8821592330932617","2.8821592330932617"
"109773","2.895503282546997","2.895503282546997","2.895503282546997"
"109774","2.875056266784668","2.875056266784668","2.875056266784668"
"109775","2.8568272590637207","2.8568272590637207","2.8568272590637207"
"109776","2.883293390274048","2.883293390274048","2.883293390274048"
"109777","2.8993825912475586","2.8993825912475586","2.8993825912475586"
"109778","2.882359027862549","2.882359027862549","2.882359027862549"
"109779","2.9093432426452637","2.9093432426452637","2.9093432426452637"
"109780","2.9126129150390625","2.9126129150390625","2.9126129150390625"
"109781","2.8244693279266357","2.8244693279266357","2.8244693279266357"
"109782","2.889883279800415","2.889883279800415","2.889883279800415"
"109783","2.864166498184204","2.864166498184204","2.864166498184204"
"109784","2.8819100856781006","2.8819100856781006","2.8819100856781006"
"109785","2.895132064819336","2.895132064819336","2.895132064819336"
"109786","2.896491527557373","2.896491527557373","2.896491527557373"
"109787","2.8701331615448","2.8701331615448","2.8701331615448"
"109788","2.852898120880127","2.852898120880127","2.852898120880127"
"109789","2.891124725341797","2.891124725341797","2.891124725341797"
"109790","2.8753209114074707","2.8753209114074707","2.8753209114074707"
"109791","2.900083303451538","2.900083303451538","2.900083303451538"
"109792","2.8913536071777344","2.8913536071777344","2.8913536071777344"
"109793","2.8531417846679688","2.8531417846679688","2.8531417846679688"
"109794","2.924896001815796","2.924896001815796","2.924896001815796"
"109795","2.9102249145507812","2.9102249145507812","2.9102249145507812"
"109796","2.8628993034362793","2.8628993034362793","2.8628993034362793"
"109797","2.901412010192871","2.901412010192871","2.901412010192871"
"109798","2.899600028991699","2.899600028991699","2.899600028991699"
"109799","2.8647217750549316","2.8647217750549316","2.8647217750549316"
"109800","2.889368772506714","2.889368772506714","2.889368772506714"
"109801","2.9289462566375732","2.9289462566375732","2.9289462566375732"
"109802","2.912917375564575","2.912917375564575","2.912917375564575"
"109803","2.8774073123931885","2.8774073123931885","2.8774073123931885"
"109804","2.8843374252319336","2.8843374252319336","2.8843374252319336"
"109805","2.882890224456787","2.882890224456787","2.882890224456787"
"109806","2.8539164066314697","2.8539164066314697","2.8539164066314697"
"109807","2.887524127960205","2.887524127960205","2.887524127960205"
"109808","2.8543190956115723","2.8543190956115723","2.8543190956115723"
"109809","2.9149832725524902","2.9149832725524902","2.9149832725524902"
"109810","2.8885130882263184","2.8885130882263184","2.8885130882263184"
"109811","2.877614974975586","2.877614974975586","2.877614974975586"
"109812","2.8810102939605713","2.8810102939605713","2.8810102939605713"
"109813","2.84458327293396","2.84458327293396","2.84458327293396"
"109814","2.8455464839935303","2.8455464839935303","2.8455464839935303"
"109815","2.8812761306762695","2.8812761306762695","2.8812761306762695"
"109816","2.898735523223877","2.898735523223877","2.898735523223877"
"109817","2.843319892883301","2.843319892883301","2.843319892883301"
"109818","2.8860673904418945","2.8860673904418945","2.8860673904418945"
"109819","2.915038824081421","2.915038824081421","2.915038824081421"
"109820","2.908308506011963","2.908308506011963","2.908308506011963"
"109821","2.8802266120910645","2.8802266120910645","2.8802266120910645"
"109822","2.857084274291992","2.857084274291992","2.857084274291992"
"109823","2.8684582710266113","2.8684582710266113","2.8684582710266113"
"109824","2.8637778759002686","2.8637778759002686","2.8637778759002686"
"109825","2.8820366859436035","2.8820366859436035","2.8820366859436035"
"109826","2.9171791076660156","2.9171791076660156","2.9171791076660156"
"109827","2.910386085510254","2.910386085510254","2.910386085510254"
"109828","2.8755147457122803","2.8755147457122803","2.8755147457122803"
"109829","2.8558428287506104","2.8558428287506104","2.8558428287506104"
"109830","2.8704726696014404","2.8704726696014404","2.8704726696014404"
"109831","2.8203911781311035","2.8203911781311035","2.8203911781311035"
"109832","2.7903056144714355","2.7903056144714355","2.7903056144714355"
"109833","2.853278160095215","2.853278160095215","2.853278160095215"
"109834","2.9029152393341064","2.9029152393341064","2.9029152393341064"
"109835","2.911468029022217","2.911468029022217","2.911468029022217"
"109836","2.851374626159668","2.851374626159668","2.851374626159668"
"109837","2.8726253509521484","2.8726253509521484","2.8726253509521484"
"109838","2.895172357559204","2.895172357559204","2.895172357559204"
"109839","2.8837966918945312","2.8837966918945312","2.8837966918945312"
"109840","2.8400754928588867","2.8400754928588867","2.8400754928588867"
"109841","2.8912649154663086","2.8912649154663086","2.8912649154663086"
"109842","2.888608932495117","2.888608932495117","2.888608932495117"
"109843","2.89748215675354","2.89748215675354","2.89748215675354"
"109844","2.8613486289978027","2.8613486289978027","2.8613486289978027"
"109845","2.8886260986328125","2.8886260986328125","2.8886260986328125"
"109846","2.864870548248291","2.864870548248291","2.864870548248291"
"109847","2.8620448112487793","2.8620448112487793","2.8620448112487793"
"109848","2.8256633281707764","2.8256633281707764","2.8256633281707764"
"109849","2.862220525741577","2.862220525741577","2.862220525741577"
"109850","2.852503776550293","2.852503776550293","2.852503776550293"
"109851","2.865199089050293","2.865199089050293","2.865199089050293"
"109852","2.8282434940338135","2.8282434940338135","2.8282434940338135"
"109853","2.912151575088501","2.912151575088501","2.912151575088501"
"109854","2.903444766998291","2.903444766998291","2.903444766998291"
"109855","2.8726162910461426","2.8726162910461426","2.8726162910461426"
"109856","2.9110841751098633","2.9110841751098633","2.9110841751098633"
"109857","2.9151830673217773","2.9151830673217773","2.9151830673217773"
"109858","2.865913152694702","2.865913152694702","2.865913152694702"
"109859","2.8840224742889404","2.8840224742889404","2.8840224742889404"
"109860","2.9262449741363525","2.9262449741363525","2.9262449741363525"
"109861","2.8385651111602783","2.8385651111602783","2.8385651111602783"
"109862","2.866264820098877","2.866264820098877","2.866264820098877"
"109863","2.8360955715179443","2.8360955715179443","2.8360955715179443"
"109864","2.8703343868255615","2.8703343868255615","2.8703343868255615"
"109865","2.8879306316375732","2.8879306316375732","2.8879306316375732"
"109866","2.87031626701355","2.87031626701355","2.87031626701355"
"109867","2.9161455631256104","2.9161455631256104","2.9161455631256104"
