model,checkpoint,task,fewshot,acc,acc_stderr
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_5,4,0.74,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_6,4,0.84,0.052372293656638154
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_7,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_8,4,0.58,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_9,4,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_10,4,0.8,0.057142857142857155
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_11,4,0.76,0.06101187572589323
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_12,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_13,4,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_14,4,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_15,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_16,4,0.58,0.07050835816716033
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_17,4,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_18,4,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_19,4,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_20,4,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_21,4,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_22,4,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_23,4,0.26,0.06266203485560373
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_24,4,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_25,4,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_26,4,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_27,4,0.32,0.06663945022680343
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_28,4,0.4,0.06998542122237651
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_29,4,0.14,0.049569575922564196
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_30,4,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_31,4,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_32,4,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_33,4,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_34,4,0.2,0.057142857142857155
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_35,4,0.28,0.06414269805898185
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_36,4,0.38,0.06934092056863768
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_37,4,0.16,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_38,4,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_39,4,0.16,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_40,4,0.44,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_41,4,0.14,0.049569575922564196
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_42,4,0.3,0.0654653670707977
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_43,4,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_44,4,0.22,0.05917804336345136
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_45,4,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_46,4,0.22,0.05917804336345138
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_47,4,0.1,0.04285714285714283
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_48,4,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_49,4,0.18,0.0548839220351387
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_50,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_51,4,0.3,0.0654653670707977
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_52,4,0.18,0.054883922035138706
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_53,4,0.14,0.049569575922564196
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_54,4,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_55,4,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_56,4,0.24,0.0610118757258932
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_57,4,0.1,0.04285714285714283
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_58,4,0.08,0.038756171332144415
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_59,4,0.1,0.04285714285714283
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_60,4,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_61,4,0.08,0.038756171332144415
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_62,4,0.12,0.046423076597919784
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_63,4,0.16,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_64,4,0.22,0.05917804336345136
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_65,4,0.16,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_66,4,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_67,4,0.08,0.038756171332144394
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_68,4,0.24,0.0610118757258932
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_69,4,0.18,0.0548839220351387
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_70,4,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_71,4,0.08,0.03875617133214441
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_72,4,0.34,0.06767268161329719
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_73,4,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_74,4,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_75,4,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_76,4,0.16,0.05237229365663814
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_77,4,0.12,0.046423076597919805
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_78,4,0.22,0.05917804336345138
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_79,4,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_80,4,0.24,0.06101187572589322
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_81,4,0.24,0.0610118757258932
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_82,4,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_83,4,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_84,4,0.28,0.06414269805898187
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_85,4,0.16,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_86,4,0.08,0.03875617133214439
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_87,4,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_88,4,0.14,0.0495695759225642
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_89,4,0.08,0.038756171332144415
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_90,4,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_91,4,0.22,0.05917804336345136
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_92,4,0.1,0.04285714285714283
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_93,4,0.08,0.038756171332144394
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_94,4,0.04,0.027994168488950616
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_95,4,0.1,0.042857142857142816
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_96,4,0.18,0.054883922035138706
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_97,4,0.06,0.033926691677251195
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_98,4,0.16,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_99,4,0.24,0.061011875725893214
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_0,4,0.96,0.027994168488950623
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_1,4,1.0,0.0
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_2,4,0.96,0.02799416848895062
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_3,4,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_4,4,0.76,0.061011875725893235
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_5,4,0.86,0.0495695759225642
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_6,4,0.86,0.049569575922564175
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_7,4,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_8,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_9,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_10,4,0.9,0.04285714285714284
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_11,4,0.78,0.05917804336345136
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_12,4,0.88,0.0464230765979198
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_13,4,0.68,0.06663945022680341
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_14,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_15,4,0.84,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_16,4,0.76,0.061011875725893214
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_17,4,0.68,0.06663945022680341
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_18,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_19,4,0.7,0.0654653670707977
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_20,4,0.7,0.0654653670707977
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_21,4,0.68,0.0666394502268034
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_22,4,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_23,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_24,4,0.68,0.0666394502268034
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_25,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_26,4,0.58,0.07050835816716033
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_27,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_28,4,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_29,4,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_30,4,0.74,0.06266203485560375
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_31,4,0.66,0.06767268161329724
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_32,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_33,4,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_34,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_35,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_36,4,0.58,0.07050835816716033
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_37,4,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_38,4,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_39,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_40,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_41,4,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_42,4,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_43,4,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_44,4,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_45,4,0.7,0.06546536707079771
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_46,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_47,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_48,4,0.66,0.06767268161329724
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_49,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_50,4,0.76,0.061011875725893235
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_51,4,0.74,0.06266203485560373
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_52,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_53,4,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_54,4,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_55,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_56,4,0.66,0.06767268161329724
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_57,4,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_58,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_59,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_60,4,0.78,0.05917804336345136
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_61,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_62,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_63,4,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_64,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_65,4,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_66,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_67,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_68,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_69,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_70,4,0.72,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_71,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_72,4,0.74,0.06266203485560373
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_73,4,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_74,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_75,4,0.8,0.05714285714285715
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_76,4,0.66,0.06767268161329724
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_77,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_78,4,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_79,4,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_80,4,0.64,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_81,4,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_82,4,0.46,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_83,4,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_84,4,0.6,0.06998542122237653
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_85,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_86,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_87,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_88,4,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_89,4,0.32,0.06663945022680345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_90,4,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_91,4,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_92,4,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_93,4,0.38,0.06934092056863768
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_94,4,0.44,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_95,4,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_96,4,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_97,4,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_98,4,0.44,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_addition_99,4,0.5,0.07142857142857142
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_0,2,1.0,0.0
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_1,2,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_2,2,0.84,0.052372293656638154
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_3,2,0.8,0.057142857142857155
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_4,2,0.58,0.07050835816716033
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_5,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_6,2,0.72,0.06414269805898185
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_7,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_8,2,0.44,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_9,2,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_10,2,0.66,0.06767268161329723
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_11,2,0.68,0.0666394502268034
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_12,2,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_13,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_14,2,0.56,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_15,2,0.62,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_16,2,0.54,0.07119963311072637
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_17,2,0.52,0.0713714056959817
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_18,2,0.48,0.07137140569598172
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_19,2,0.4,0.06998542122237651
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_20,2,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_21,2,0.34,0.0676726816132972
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_22,2,0.38,0.06934092056863767
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_23,2,0.2,0.05714285714285715
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_24,2,0.4,0.06998542122237651
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_25,2,0.4,0.06998542122237651
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_26,2,0.32,0.06663945022680343
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_27,2,0.3,0.0654653670707977
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_28,2,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_29,2,0.12,0.0464230765979198
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_30,2,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_31,2,0.24,0.0610118757258932
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_32,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_33,2,0.26,0.0626620348556037
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_34,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_35,2,0.42,0.07050835816716035
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_36,2,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_37,2,0.08,0.038756171332144394
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_38,2,0.2,0.057142857142857155
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_39,2,0.24,0.0610118757258932
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_40,2,0.34,0.06767268161329718
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_41,2,0.14,0.04956957592256416
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_42,2,0.36,0.06857142857142856
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_43,2,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_44,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_45,2,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_46,2,0.18,0.0548839220351387
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_47,2,0.06,0.033926691677251195
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_48,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_49,2,0.16,0.05237229365663815
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_50,2,0.44,0.07091242083423345
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_51,2,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_52,2,0.2,0.057142857142857155
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_53,2,0.1,0.04285714285714285
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_54,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_55,2,0.26,0.06266203485560372
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_56,2,0.28,0.06414269805898186
EleutherAI/pythia-13b-deduped,91000,num_reasoning_arithmetic_multiplication_57,2,0.1,0.04285714285714285
